X	1478606	1	0	0	0
X	1478675	0	2	0	0
X	1478770	0	0	1	2
X	1478792	0	1	0	2
X	1478828	2	0	1	0
X	1478856	2	0	0	0
X	1478898	0	0	0	3
X	1480318	1	0	1	0
X	1480383	0	15	0	1
X	1480420	0	0	6	26
X	1480446	35	0	12	0
X	1480687	13	0	4	0
X	1480752	0	4	0	0
X	1480916	1	1	0	0
X	1480917	1	1	0	0
X	1480942	1	0	1	0
X	1482214	1	0	0	0
X	1482991	0	1	0	0
X	1483088	0	0	2	0
X	1483572	0	3	0	0
X	1484201	0	2	0	1
X	1484492	18	1	0	22
X	1484497	0	23	0	25
X	1494202	0	0	1	0
X	1494697	2	0	0	0
X	1494964	0	14	0	9
X	1495126	0	48	0	45
X	1495461	0	2	0	0
X	1495470	0	0	3	0
X	1496655	0	0	0	1
X	1496759	1	0	1	0
X	1496765	1	0	0	1
X	1496985	0	3	4	0
X	1497119	0	1	0	0
X	1497141	0	0	1	0
X	1497573	6	0	7	0
X	1497598	0	8	0	5
X	1497753	0	0	2	0
X	1498980	2	0	3	0
X	1500060	4	1	7	8
X	1500182	0	2	0	1
X	1500680	0	18	0	6
X	1500694	14	7	0	0
X	1500699	14	0	0	7
X	1501739	2	0	9	0
X	1501743	9	2	0	0
X	1501755	5	0	8	0
X	1502425	2	0	0	0
X	1504641	0	1	0	0
X	1504856	0	0	30	1
X	1504903	0	3	0	33
X	1505007	1	0	19	0
X	1505054	0	0	0	9
X	1506079	6	0	7	0
X	1506815	0	9	0	9
X	1506965	0	11	0	22
X	1506972	10	0	22	0
X	1507017	0	14	4	0
X	1507210	0	1	3	0
X	1509107	0	1	0	0
X	1509978	0	1	0	0
X	1509982	0	1	0	0
X	1511148	0	1	0	0
X	1511158	0	1	0	0
X	1511536	5	0	0	3
X	1511543	4	0	6	0
X	1511988	0	1	0	1
X	1512243	0	25	0	16
X	1515801	2	0	0	0
X	1515830	0	0	2	0
X	1516590	0	1	0	0
X	1521478	0	9	0	11
X	1523364	0	0	4	0
X	1531056	1	0	1	0
X	1531068	1	0	1	0
X	1541376	2	0	0	0
X	1547112	0	1	0	0
X	1547491	0	0	1	0
X	1547663	1	0	1	0
X	1547701	1	0	1	0
X	1548307	0	1	0	0
X	1548345	0	0	1	0
X	1548588	0	1	0	0
X	1549347	0	0	0	1
X	1591035	1	2	0	0
X	1591067	0	0	1	0
X	1594107	0	233	0	248
X	1594128	0	241	0	246
X	1595720	0	0	0	1
X	1605318	0	0	0	1
X	1605650	0	0	1	2
X	1605892	5	0	6	0
X	1607879	0	0	1	0
X	1607901	0	0	1	0
X	1612053	0	1	0	0
X	1626423	0	1	0	0
X	1628063	0	0	1	0
X	1650898	0	1	0	0
X	1660459	0	1	3	0
X	1660613	2	0	12	0
X	1660690	0	10	0	2
X	1660770	0	0	3	0
X	1662011	6	0	1	0
X	1663240	0	0	0	1
X	1664619	1	0	0	2
X	1664846	1	0	0	0
X	1677717	0	0	9	0
X	1678942	0	0	2	0
X	1681022	0	0	5	0
X	1686635	0	1	0	0
X	1687061	0	0	27	0
X	1687494	0	0	0	5
X	1688285	0	2	0	0
X	1688954	1	0	0	0
X	1691070	0	1	0	1
X	1691401	1	0	0	0
X	1691556	0	0	0	1
X	1692396	0	0	7	0
X	1692440	0	0	0	2
X	1693340	0	0	1	0
X	1713008	1	0	0	0
X	1713111	0	0	0	1
X	1714540	0	4	0	0
X	1714870	0	0	1	0
X	1715389	0	2	0	2
X	1715712	0	0	1	0
X	1715714	0	0	1	0
X	1715734	0	0	1	0
X	1715756	0	0	2	0
X	1720863	0	0	1	0
X	1727126	0	0	0	5
X	1728298	0	0	8	0
X	1728947	1	0	0	0
X	1729001	1	0	0	0
X	1729204	0	1	0	0
X	1729480	0	0	1	0
X	1730168	0	0	4	0
X	1730340	0	1	0	0
X	1730679	0	0	3	0
X	1731048	0	0	0	8
X	1731217	0	4	0	0
X	1731617	0	0	2	0
X	1731702	0	0	0	6
X	1731860	0	3	0	0
X	1732361	1	0	6	0
X	1732483	2	0	0	0
X	1737808	1	0	4	0
X	1738487	1	0	0	0
X	1741477	7	0	2	0
X	1742181	1	0	1	0
X	1742239	0	1	0	3
X	1742415	2	0	44	0
X	1742679	1	0	0	0
X	1743023	0	0	1	2
X	1744034	0	0	7	0
X	1744089	0	7	0	0
X	1744213	0	1	0	0
X	1744353	0	1	0	17
X	1745221	0	0	0	6
X	1755829	1	0	1	0
X	1755945	0	4	2	0
X	1758370	1	0	0	0
X	1758496	0	2	0	0
X	1758611	0	0	0	7
X	1759496	1	0	9	0
X	1759597	0	8	0	0
X	1762255	0	1	0	0
X	1762277	0	0	0	1
X	1762797	0	1	0	5
X	1769729	0	0	0	3
X	1772331	0	1	0	0
X	1775210	0	0	3	0
X	1775224	0	0	3	0
X	1776044	0	1	0	0
X	1776069	0	1	0	0
X	1776070	0	1	0	0
X	1780476	0	0	0	1
X	1790542	0	0	3	0
X	1790593	0	2	0	0
X	1804797	0	0	1	0
X	1804815	0	0	0	1
X	1893322	0	0	1	0
X	1893429	0	0	3	0
X	1921014	0	0	1	0
X	1923735	0	1	0	0
X	1941965	0	1	0	0
X	1942145	0	0	2	0
X	1942152	0	0	2	0
X	1942274	0	1	0	6
X	1945306	0	0	1	0
X	2147462	0	0	0	1
X	2169538	0	0	1	0
X	2174190	0	0	1	0
X	2174707	0	0	0	2
X	2188886	0	0	0	1
X	2195750	0	3	0	0
X	2203291	0	1	0	0
X	2203387	0	0	0	1
X	2203414	0	0	0	1
X	2203527	0	1	0	0
X	2203616	0	0	0	1
X	2208248	0	1	0	0
X	2208708	0	4	0	1
X	2211614	0	2	0	0
X	2211825	2	0	0	0
X	2220454	0	0	1	0
X	2221146	62	0	37	0
X	2231524	0	1	0	0
X	2232355	0	5	3	0
X	2233507	1	0	2	0
X	2233715	0	0	1	0
X	2235040	1	0	0	0
X	2236837	1	0	0	0
X	2237804	2	0	2	0
X	2239162	1	0	0	0
X	2239929	0	0	0	1
X	2240836	0	1	0	0
X	2242403	0	0	1	0
X	2242404	0	1	0	0
X	2243110	6	0	4	0
X	2244241	0	0	0	1
X	2247391	0	1	0	0
X	2247539	1	0	0	0
X	2248285	0	0	0	5
X	2248293	0	0	0	5
X	2255231	0	2	0	1
X	2255297	0	1	0	1
X	2256196	0	3	0	3
X	2256347	1	0	3	0
X	2256480	0	4	3	0
X	2256493	0	4	3	0
X	2257100	0	0	0	2
X	2257295	0	0	3	1
X	2257334	0	4	0	0
X	2257930	0	0	1	0
X	2284373	0	1	0	0
X	2293306	0	0	1	0
X	2298456	0	3	0	3
X	2298525	6	0	5	0
X	2298542	6	5	0	0
X	2298950	1	0	0	0
X	2303239	0	1	0	0
X	2306294	0	1	0	0
X	2306596	0	0	3	0
X	2307372	0	1	0	0
X	2313725	0	1	0	2
X	2313733	1	0	2	0
X	2322782	0	0	0	2
X	2322876	0	0	3	0
X	2325001	4	7	0	0
X	2326599	0	0	1	0
X	2327776	0	0	2	0
X	2333651	0	0	1	0
X	2334362	0	0	3	0
X	2334556	0	1	0	0
X	2334572	0	0	1	0
X	2336725	4	2	0	0
X	2336735	0	2	0	4
X	2337972	0	0	0	2
X	2337974	2	0	0	0
X	2339558	1	3	0	0
X	2340519	0	0	0	1
X	2340554	0	1	0	0
X	2340941	0	1	0	0
X	2341890	0	1	0	9
X	2344025	0	1	0	0
X	2348696	1	0	0	1
X	2349517	0	2	0	0
X	2349697	1	0	0	0
X	2349779	0	1	0	1
X	2349789	0	1	0	1
X	2349911	0	0	1	0
X	2358405	0	0	0	1
X	2358420	1	0	0	0
X	2360311	1	0	4	0
X	2372820	0	2	11	0
X	2372840	11	0	2	0
X	2378191	1	0	0	0
X	2378925	2	0	6	0
X	2378951	0	4	0	5
X	2379766	12	0	13	0
X	2380091	0	13	0	1
X	2380919	0	0	0	1
X	2380957	0	1	0	0
X	2380967	0	0	0	2
X	2381085	0	3	0	3
X	2381440	0	1	1	0
X	2384904	1	0	1	0
X	2384921	1	0	1	0
X	2384932	1	0	0	1
X	2385004	1	0	1	0
X	2386905	0	4	0	1
X	2389985	4	8	0	0
X	2390878	0	0	2	0
X	2391891	0	0	0	1
X	2396448	0	0	2	0
X	2396451	0	2	0	0
X	2396481	1	3	0	0
X	2396850	0	3	0	1
X	2397459	1	0	0	0
X	2399001	0	6	0	2
X	2399009	5	2	0	0
X	2400138	0	0	0	2
X	2401612	1	0	2	0
X	2403256	2	0	0	0
X	2408741	0	1	0	0
X	2409920	0	3	2	0
X	2424807	2	0	0	0
X	2431135	0	1	0	0
X	2431802	1	0	0	0
X	2435698	0	0	1	0
X	2438973	0	2	0	0
X	2443733	0	0	1	0
X	2443738	0	0	1	0
X	2443860	1	0	0	0
X	2448531	0	0	0	1
X	2448561	0	0	1	0
X	2448563	0	0	0	1
X	2448571	0	0	1	0
X	2448576	0	0	0	1
X	2448583	0	0	0	1
X	2450921	0	0	0	2
X	2455561	11	0	2	0
X	2459757	0	2	0	0
X	2465433	4	0	0	0
X	2465436	0	4	0	0
X	2465521	14	0	0	0
X	2465600	0	25	0	0
X	2467442	2	0	0	0
X	2467531	3	0	0	0
X	2467555	0	3	0	0
X	2467800	0	5	0	1
X	2467818	0	1	0	2
X	2470243	1	0	0	0
X	2470313	1	0	0	0
X	2470445	0	0	0	1
X	2471522	0	1	0	0
X	2471615	0	0	0	1
X	2471984	0	0	1	0
X	2472032	0	1	0	0
X	2472061	0	0	1	0
X	2472093	0	0	0	1
X	2473290	0	0	1	0
X	2473305	0	1	0	0
X	2473339	0	1	0	0
X	2473343	0	0	1	0
X	2473373	0	0	0	1
X	2473375	1	0	0	0
X	2473378	0	0	0	1
X	2473394	0	1	0	0
X	2473410	1	0	0	0
X	2477280	0	0	3	0
X	2480248	0	0	2	0
X	2480289	1	0	0	0
X	2486650	0	108	138	0
X	2486976	0	0	0	6
X	2487402	0	0	1	2
X	2487511	0	1	0	0
X	2488129	6	2	0	0
X	2488221	4	0	0	0
X	2488332	0	0	50	22
X	2488404	78	35	0	0
X	2488411	0	39	0	73
X	2491717	0	2	0	0
X	2496232	0	0	0	1
X	2500497	0	4	0	0
X	2500513	0	0	0	4
X	2500591	0	0	1	0
X	2501366	0	0	0	1
X	2601548	0	1	0	0
X	2605042	0	0	2	0
X	2605043	0	0	2	0
X	2605088	1	0	1	0
X	2605161	0	1	0	1
X	2605182	0	0	1	1
X	2615882	0	0	0	1
X	2618771	0	1	0	0
X	2636602	5	0	0	0
X	2641805	1	0	0	0
X	2643832	0	0	2	0
X	2644923	0	0	2	0
X	2644986	0	0	5	0
X	2644995	0	5	0	0
X	2645161	0	3	0	0
X	2645790	1	0	0	0
X	2645798	0	0	0	1
X	2645973	0	0	7	0
X	2651376	0	0	1	0
X	2651467	3	0	0	0
X	2651531	2	0	1	0
X	2691676	0	0	1	2
X	2691708	0	1	0	2
X	2691942	0	0	0	1
X	2706040	0	1	0	1
X	2706145	0	0	2	2
X	2707679	0	1	0	0
X	2707881	0	0	2	0
X	2714148	1	0	2	0
X	2716367	0	0	0	1
X	2717087	0	7	0	7
X	2717996	1	1	0	0
X	2718615	0	2	0	0
X	2720777	5	0	6	0
X	2720986	0	0	0	1
X	2721067	0	1	0	1
X	2721119	1	0	1	0
X	2724566	0	7	0	3
X	2728416	2	0	6	0
X	2729608	0	2	0	0
X	2731361	9	0	2	0
X	2732506	0	0	0	1
X	2732523	0	0	0	1
X	2733525	0	15	0	27
X	2735872	1	0	1	0
X	2736419	0	0	1	0
X	2736534	0	0	0	1
X	2742778	4	0	6	0
X	2744852	1	0	5	0
X	2900156	0	0	0	1
X	2904212	0	8	0	0
X	2909360	0	0	2	0
X	3482954	0	1	0	0
X	3590378	2	0	0	0
X	3600436	0	0	1	0
X	3604629	39	0	26	1
X	3604718	0	11	0	11
X	3613717	0	1	0	1
X	3629711	0	3	3	0
X	3661816	0	0	1	0
X	3662261	1	0	1	0
X	3662424	6	0	2	0
X	3662462	5	0	4	0
X	3664336	0	0	2	0
X	3665991	0	0	0	1
X	3666020	0	0	1	1
X	3666248	0	0	4	0
X	3666259	3	0	0	0
X	3671048	0	0	0	1
X	3674684	1	0	0	0
X	3675618	0	0	1	0
X	3685464	0	1	0	0
X	3685474	0	1	0	1
X	3685612	5	0	3	0
X	3685675	0	0	0	3
X	3686423	0	0	1	0
X	3686727	0	0	0	1
X	3693440	1	0	0	0
X	3695532	6	2	0	0
X	3695715	0	1	0	0
X	3695850	0	1	0	0
X	3697720	0	0	10	5
X	3697721	0	0	6	7
X	3697755	0	8	0	8
X	3697767	0	9	0	7
X	3699852	4	0	0	0
X	3700091	4	1	0	0
X	3700894	6	9	0	0
X	3701483	1	0	1	0
X	3811990	0	1	0	0
X	3819419	0	9	0	8
X	3821167	0	4	0	4
X	3827143	9	0	11	0
X	3827693	0	2	0	1
X	3827963	0	0	2	0
X	4043118	0	1	0	0
X	4653618	0	1	0	0
X	5227019	0	0	1	0
X	5736728	0	0	0	1
X	6773381	1	0	0	0
X	6802492	0	1	0	0
X	6823172	0	0	0	1
X	6836203	0	0	0	3
X	6860660	0	3	0	3
X	6896486	1	0	0	0
X	6899096	0	0	0	2
X	6901408	0	2	0	0
X	6911258	0	1	0	0
X	6911420	0	6	0	6
X	6912313	0	0	2	0
X	6927042	1	0	1	0
X	6928179	0	0	0	1
X	6942006	1	0	0	0
X	6947243	3	2	0	0
X	6947318	0	0	0	1
X	6955589	3	0	1	0
X	6958424	0	7	0	0
X	6964446	1	0	0	0
X	6975537	0	1	0	0
X	7004037	0	0	1	0
X	7049925	7	2	0	0
X	7052996	1	0	0	0
X	7230503	0	2	0	0
X	7263564	1	0	2	0
X	7400252	0	0	1	0
X	7405138	0	1	0	0
X	7428293	0	3	0	0
X	7430663	0	3	0	0
X	7439608	0	0	0	1
X	7441058	0	0	0	2
X	7446560	1	0	1	0
X	7472781	0	0	2	1
X	7479415	0	0	2	0
X	7483219	0	0	0	1
X	7920087	0	2	1	0
X	7983097	1	0	0	0
X	8065938	0	2	0	0
X	8091950	14	0	8	0
X	8100861	3	0	0	0
X	8104940	0	2	0	0
X	8104948	0	2	0	0
X	8124197	0	1	0	1
X	8138568	0	0	0	1
X	8153635	0	0	1	0
X	8154973	0	0	1	1
X	8158028	2	0	0	0
X	8158291	0	0	1	0
X	8163401	0	0	1	0
X	8166954	0	0	1	0
X	8179469	1	0	0	0
X	8186870	0	0	0	1
X	8212041	1	0	1	0
X	8220268	0	1	0	0
X	8263629	4	0	1	0
X	8266986	2	0	0	0
X	8276103	0	2	0	0
X	8291250	2	2	0	0
X	8291325	1	0	0	3
X	8291582	1	0	0	0
X	8295056	0	0	1	0
X	8297830	0	1	0	0
X	8302260	0	0	4	0
X	8302425	0	2	0	0
X	8303404	0	0	1	0
X	8309582	0	2	0	0
X	8309708	0	1	0	4
X	8309746	4	0	1	0
X	8309922	0	0	1	0
X	8311817	2	0	1	0
X	8312005	0	1	0	0
X	8312726	0	0	1	0
X	8320810	0	2	0	0
X	8320904	0	1	0	0
X	8321151	0	3	3	0
X	8322638	0	0	0	1
X	8322639	0	0	1	0
X	8331563	1	0	0	0
X	8341452	0	0	0	2
X	8350918	0	1	0	1
X	8378908	3	0	2	0
X	8379051	3	0	0	0
X	8461450	0	0	0	1
X	8609939	0	0	1	0
X	8609943	0	1	0	0
X	9516407	0	2	0	0
X	9516427	0	0	2	0
X	9556195	1	0	0	0
X	9562627	1	0	0	0
X	9570957	5	0	0	0
X	9590075	1	0	0	0
X	9601810	1	0	0	0
X	9636108	0	0	1	0
X	9645524	0	1	0	0
X	9668333	0	1	0	0
X	9673563	2	0	0	0
X	9710000	0	0	0	6
X	9716259	1	0	0	0
X	9950922	1	0	0	0
X	10025223	0	0	1	0
X	10028437	0	0	0	1
X	10036079	1	0	0	0
X	10036116	0	0	1	0
X	10038272	0	1	0	1
X	10038412	0	3	0	0
X	10085259	0	0	20	0
X	10085327	42	0	0	0
X	10085602	1	0	0	0
X	10098320	0	0	1	0
X	10098347	0	1	0	0
X	10162310	0	0	0	3
X	10178512	3	0	0	0
X	10237541	2	0	0	0
X	10346103	0	1	0	0
X	10348895	1	0	0	0
X	10348942	0	1	0	0
X	10693438	0	1	0	0
X	10726104	0	0	1	0
X	10726116	0	0	1	0
X	10733104	0	0	0	1
X	10760911	0	0	1	0
X	10762411	0	5	0	0
X	10762471	4	0	0	0
X	10770616	0	1	0	0
X	10777644	1	0	0	0
X	10777686	3	0	0	0
X	10777834	0	1	0	0
X	10780114	0	0	1	0
X	10790277	0	0	0	2
X	10790304	0	0	1	0
X	10790426	1	0	0	0
X	10860137	0	0	4	0
X	10951537	0	1	0	0
X	11151625	0	0	0	1
X	11192425	0	0	0	1
X	11193861	1	0	0	0
X	11195680	2	0	0	0
X	11195837	0	1	0	0
X	11202701	5	0	0	0
X	11253722	0	2	0	0
X	11326407	0	0	0	2
X	11540027	0	0	2	0
X	11558560	0	0	6	0
X	11567539	1	0	0	0
X	11585915	0	1	0	0
X	11595218	0	1	0	0
X	11650044	2	0	0	0
X	11660251	0	0	0	1
X	11663396	0	0	0	1
X	11664188	0	0	1	0
X	11737417	0	0	0	1
X	11738857	0	1	0	0
X	11759381	5	0	0	0
X	11760352	0	0	0	8
X	11761513	0	0	0	4
X	11766227	0	0	0	1
X	11767314	1	0	0	1
X	11947860	0	0	1	0
X	12817222	0	0	18	0
X	12824264	0	0	8	0
X	12825739	1	0	0	0
X	12868140	0	0	1	0
